Source,Target,weight
30465,59924,1.0
30465,52146,1.0
30465,53991,1.0
30466,32930,1.0
30468,43596,1.0
30468,51892,1.0
30469,46819,1.0
30470,37488,1.0
30471,61959,1.0
30474,64732,1.0
30474,47913,4.0
30474,51891,1.0
30474,55332,1.0
30475,58725,1.0
30475,40979,1.0
30475,54700,1.0
30475,67590,1.0
30475,43744,1.0
30475,66598,1.0
30475,34575,1.0
30475,58651,1.0
30475,57508,1.0
30475,44775,1.0
30475,61922,1.0
30475,50697,1.0
30475,59824,1.0
30475,33373,1.0
30475,34665,1.0
30475,63153,1.0
30475,49367,1.0
30475,47809,1.0
30475,36285,1.0
30475,42448,1.0
30475,45736,1.0
30475,58390,1.0
30475,43677,1.0
30475,47904,1.0
30475,36154,1.0
30475,53861,2.0
30475,47239,1.0
30475,61346,1.0
30475,47744,1.0
30475,50883,1.0
30475,37438,1.0
30475,33400,1.0
30475,63937,1.0
30475,57807,1.0
30475,34704,1.0
30475,32654,1.0
30475,37805,1.0
30475,48700,1.0
30475,64357,1.0
30476,68166,1.0
30477,32907,1.0
30480,57805,1.0
30481,30481,1.0
30481,38234,1.0
30482,63931,1.0
30482,47450,1.0
30484,42022,1.0
30484,67448,1.0
30485,53191,1.0
30485,36537,1.0
30485,39882,1.0
30485,40485,1.0
30486,30515,3.0
30486,60687,1.0
30486,65827,1.0
30486,33598,1.0
30486,49355,1.0
30486,39290,4.0
30486,48212,1.0
30486,35724,13.0
30487,43111,1.0
30489,32839,1.0
30490,61959,1.0
30490,62992,1.0
30491,42048,1.0
30493,39702,1.0
30494,34219,1.0
30494,65969,1.0
30494,35809,1.0
30495,58139,1.0
30497,57805,1.0
30497,44825,1.0
30497,71065,1.0
30497,60255,1.0
30498,61102,1.0
30499,60255,1.0
30500,56090,1.0
30500,39009,1.0
30500,52146,1.0
30500,69764,1.0
30500,38005,1.0
30500,64643,1.0
30501,42213,1.0
30501,53132,1.0
30501,52894,1.0
30501,46982,1.0
30501,47118,1.0
30501,61250,1.0
30501,71326,1.0
30501,68797,1.0
30501,48037,1.0
30501,60261,1.0
30501,68036,1.0
30501,57681,1.0
30501,67880,1.0
30501,42294,1.0
30501,68713,1.0
30501,47242,1.0
30501,69911,1.0
30501,60622,1.0
30501,39613,1.0
30501,40194,1.0
30501,70667,1.0
30501,59786,1.0
30501,35373,1.0
30501,39337,1.0
30501,53981,1.0
30501,47622,1.0
30501,48140,1.0
30501,67074,1.0
30502,30826,1.0
30502,57318,1.0
30504,59196,1.0
30505,31949,1.0
30505,60255,1.0
30509,53676,1.0
30509,55931,1.0
30509,47161,1.0
30509,35724,3.0
30509,38614,2.0
30509,35539,1.0
30509,63931,2.0
30511,44699,1.0
30511,32459,1.0
30511,37662,1.0
30511,55833,1.0
30511,52146,1.0
30511,43596,1.0
30511,43473,1.0
30511,51813,3.0
30512,30666,1.0
30514,65483,1.0
30514,45094,1.0
30514,47440,1.0
30514,69201,2.0
30514,31086,1.0
30515,60999,1.0
30515,51877,2.0
30515,36347,1.0
30515,57399,1.0
30515,50565,3.0
30515,63079,2.0
30515,44531,1.0
30515,45423,3.0
30515,50769,1.0
30515,31404,1.0
30515,47696,1.0
30515,38446,1.0
30515,55299,11.0
30515,63521,4.0
30515,59468,1.0
30515,32613,1.0
30515,35994,1.0
30515,59205,1.0
30515,68576,1.0
30515,61808,1.0
30515,65328,1.0
30515,50871,3.0
30515,67813,1.0
30515,71227,1.0
30515,34898,1.0
30515,57142,1.0
30515,52536,1.0
30515,71096,1.0
30515,47833,1.0
30515,55455,3.0
30515,59776,1.0
30515,32636,1.0
30515,49097,1.0
30515,34692,1.0
30515,68501,2.0
30515,59496,2.0
30515,30515,4.0
30515,70198,1.0
30515,46982,4.0
30515,41031,1.0
30515,48683,1.0
30515,59067,2.0
30515,54913,1.0
30515,38463,1.0
30515,45582,1.0
30515,65176,1.0
30515,60822,1.0
30515,38143,1.0
30515,33349,4.0
30515,52096,1.0
30515,55867,1.0
30515,58141,1.0
30515,32814,1.0
30515,58287,1.0
30515,57750,3.0
30515,37616,1.0
30515,62619,4.0
30515,53648,1.0
30515,63230,2.0
30515,61763,1.0
30515,49292,1.0
30515,68421,3.0
30515,53997,1.0
30515,57328,1.0
30515,30704,1.0
30515,30764,1.0
30515,40243,1.0
30515,65382,1.0
30515,36639,1.0
30515,41073,4.0
30515,60687,1.0
30515,64985,1.0
30515,62370,1.0
30515,37650,2.0
30515,55032,1.0
30515,67339,1.0
30515,37837,2.0
30515,52415,1.0
30515,44734,1.0
30515,33165,3.0
30515,69050,1.0
30515,62379,1.0
30515,53830,1.0
30515,43356,4.0
30515,42054,3.0
30515,52291,1.0
30515,53690,1.0
30515,45400,1.0
30515,53123,1.0
30515,51596,2.0
30515,61744,1.0
30515,56260,1.0
30515,39148,1.0
30515,44975,3.0
30515,68219,2.0
30516,50054,1.0
30516,60034,1.0
30516,65616,1.0
30517,45454,1.0
30518,33264,1.0
30520,52146,1.0
30521,32693,1.0
30524,68160,1.0
30524,64372,1.0
30524,62992,1.0
30527,70457,1.0
30527,52146,1.0
30527,31466,1.0
30528,58139,1.0
30536,68908,1.0
30536,40376,1.0
30537,30551,1.0
30540,67070,1.0
30540,31125,1.0
30542,49188,2.0
30542,57714,1.0
30543,35539,1.0
30544,51995,1.0
30544,36715,1.0
30544,45553,1.0
30544,57063,2.0
30544,66141,1.0
30545,67822,1.0
30546,70070,2.0
30547,40331,1.0
30548,52249,1.0
30549,52146,1.0
30550,53457,1.0
30551,70073,1.0
30551,35701,1.0
30551,33012,1.0
30551,40719,1.0
30551,66920,1.0
30551,30897,1.0
30551,51477,1.0
30551,37974,1.0
30551,58665,1.0
30551,50640,1.0
30551,54307,1.0
30551,68292,1.0
30551,31207,1.0
30551,53454,1.0
30551,43639,1.0
30551,59985,1.0
30551,39902,1.0
30551,68778,1.0
30551,33337,1.0
30551,37084,1.0
30551,70061,1.0
30551,48833,1.0
30551,70376,1.0
30551,52243,1.0
30551,32954,1.0
30551,61088,1.0
30551,66057,1.0
30551,63983,1.0
30551,41327,1.0
30551,39991,1.0
30551,42082,1.0
30551,36588,1.0
30551,45663,1.0
30551,64825,1.0
30551,37665,1.0
30551,52683,1.0
30551,37654,1.0
30551,54675,1.0
30551,50793,1.0
30551,68594,1.0
30551,36367,1.0
30551,46906,1.0
30551,40558,1.0
30551,47917,1.0
30551,39145,1.0
30551,32288,1.0
30551,62392,1.0
30553,59423,1.0
30553,57635,1.0
30553,50334,1.0
30553,52131,1.0
30553,50269,2.0
30553,39009,1.0
30553,51892,1.0
30553,32102,1.0
30553,62992,1.0
30554,40416,1.0
30555,61921,1.0
30556,39290,1.0
30556,60687,1.0
30556,35724,2.0
30558,57805,1.0
30559,62481,1.0
30561,71065,1.0
30563,36042,1.0
30564,62212,1.0
30564,71259,1.0
30564,42148,1.0
30564,42870,1.0
30564,43762,1.0
30565,40271,1.0
30567,37277,1.0
30568,60255,1.0
30569,35724,2.0
30569,43988,1.0
30569,55331,1.0
30569,33655,1.0
30570,60687,1.0
30570,44048,1.0
30571,38921,1.0
30571,52083,1.0
30571,60895,1.0
30571,51180,1.0
30571,42540,1.0
30571,32497,1.0
30571,67444,1.0
30571,32729,1.0
30571,63170,2.0
30571,58504,1.0
30572,58139,1.0
30573,47017,1.0
30574,50117,1.0
30575,39393,1.0
30577,56248,1.0
30578,58139,1.0
30579,62865,1.0
30582,39095,1.0
30584,47017,1.0
30585,32442,1.0
30585,62789,1.0
30585,59243,1.0
30587,63864,1.0
30588,32907,1.0
30591,35724,1.0
30591,39290,1.0
30593,54722,1.0
30594,32907,1.0
30594,39614,2.0
30594,41529,1.0
30594,62098,1.0
30594,35539,1.0
30595,37879,1.0
30596,57805,1.0
30597,62374,1.0
30597,68829,1.0
30597,67195,1.0
30601,33991,1.0
30601,41881,1.0
30603,68160,1.0
30603,46987,1.0
30604,46672,1.0
30605,32693,1.0
30606,42897,1.0
30606,45335,1.0
30606,60437,1.0
30606,39235,1.0
30607,68160,1.0
30608,40091,1.0
30609,57714,1.0
30610,44699,1.0
30610,68935,1.0
30611,49162,1.0
30611,41487,1.0
30611,52731,1.0
30611,46987,2.0
30612,70070,1.0
30613,57805,1.0
30614,51891,1.0
30615,46516,1.0
30616,50218,1.0
30617,59655,1.0
30618,65609,1.0
30618,62992,1.0
30620,31003,1.0
30621,39157,1.0
30621,55081,1.0
30621,46987,1.0
30621,40376,1.0
30621,62992,1.0
30622,44755,1.0
30623,31125,1.0
30624,62865,1.0
30625,60255,1.0
30626,43742,1.0
30626,57821,1.0
30627,58139,1.0
30629,33619,2.0
30629,64868,2.0
30629,46202,6.0
30629,64384,23.0
30629,45562,5.0
30629,60517,1.0
30629,57196,3.0
30629,43413,1.0
30629,43323,1.0
30629,53904,1.0
30629,70708,2.0
30629,62176,1.0
30629,30629,4.0
30630,54455,1.0
30631,49828,1.0
30632,31525,1.0
30633,44421,1.0
30634,35724,2.0
30634,39290,1.0
30635,48212,1.0
30636,67791,1.0
30638,70070,2.0
30639,31330,1.0
30640,39290,1.0
30640,35724,8.0
30640,70075,1.0
30641,37237,1.0
30642,44570,1.0
30642,35724,1.0
30643,71065,1.0
30645,70257,1.0
30645,52470,1.0
30645,41184,1.0
30645,41588,1.0
30645,69046,1.0
30645,48239,1.0
30645,32857,1.0
30645,66133,1.0
30645,39400,1.0
30645,61794,1.0
30645,69275,1.0
30645,70142,1.0
30648,69429,1.0
30648,71065,1.0
30649,44225,1.0
30650,48576,1.0
30651,71065,1.0
30652,58139,1.0
30653,43968,1.0
30653,31428,1.0
30654,35724,1.0
30654,39290,1.0
30656,34955,1.0
30656,52146,1.0
30656,45420,1.0
30657,64929,1.0
30657,49547,2.0
30658,30658,1.0
30658,63931,1.0
30659,62180,1.0
30660,48285,1.0
30661,49366,1.0
30663,55299,1.0
30664,69368,1.0
30667,35391,1.0
30668,55299,1.0
30668,63931,1.0
30668,60687,1.0
30670,62374,1.0
30670,68829,1.0
30670,67195,1.0
30672,37471,1.0
30675,52613,1.0
30675,30675,1.0
30675,44408,1.0
30675,35370,5.0
30675,52131,1.0
30675,30856,1.0
30675,44989,1.0
30675,45420,1.0
30675,49086,1.0
30675,34955,1.0
30675,52146,1.0
30675,43446,1.0
30675,62992,2.0
30675,53803,1.0
30675,39009,2.0
30675,44694,1.0
30675,51105,1.0
30675,58199,4.0
30675,68160,2.0
30677,52543,1.0
30677,36620,1.0
30678,49648,1.0
30679,46012,1.0
30679,52146,1.0
30680,65554,1.0
30680,51510,1.0
30680,55965,1.0
30682,35733,1.0
30682,53135,1.0
30682,38043,1.0
30683,54722,1.0
30684,65629,1.0
30685,67614,1.0
30688,35539,1.0
30688,64372,1.0
30688,54194,1.0
30689,64682,1.0
30692,58139,1.0
30693,57805,1.0
30695,67614,1.0
30695,52176,1.0
30696,53440,1.0
30697,57805,1.0
30698,52146,1.0
30699,37750,1.0
30700,35724,1.0
30701,50335,1.0
30703,31125,1.0
30705,50648,1.0
30711,34955,1.0
30712,60070,1.0
30713,64929,1.0
30714,58139,1.0
30716,56071,1.0
30717,59141,1.0
30719,65445,1.0
30720,58496,1.0
30720,50818,1.0
30720,59580,1.0
30722,63524,2.0
30722,33255,1.0
30723,41220,1.0
30726,58139,1.0
30727,53191,1.0
30727,36537,1.0
30727,39882,1.0
30727,40485,1.0
30728,62865,1.0
30729,39496,1.0
30729,60687,1.0
30729,34662,1.0
30729,35462,1.0
30729,45357,1.0
30730,52837,1.0
30731,41201,1.0
30732,37504,1.0
30733,70196,1.0
30737,50218,1.0
30738,47399,2.0
30739,35742,1.0
30740,71065,1.0
30741,57805,1.0
30742,68160,1.0
30743,58199,1.0
30744,50186,2.0
30744,57258,1.0
30745,40562,1.0
30746,40421,1.0
30747,52146,1.0
30747,45420,1.0
30747,57714,1.0
30747,62992,1.0
30747,71065,1.0
30748,71525,1.0
30750,33445,1.0
30750,51374,1.0
30752,46516,1.0
30753,41529,1.0
30754,57805,1.0
30755,63636,1.0
30757,68160,1.0
30758,54455,1.0
30759,61676,1.0
30761,35355,1.0
30761,66046,1.0
30763,37709,1.0
30764,47161,1.0
30764,35724,2.0
30765,34955,1.0
30766,48606,1.0
30766,30766,1.0
30766,33335,1.0
30766,47808,1.0
30766,63551,1.0
30766,56614,1.0
30767,54051,1.0
30768,52249,1.0
30768,65181,1.0
30768,66046,1.0
30769,43210,1.0
30770,56252,1.0
30770,48212,1.0
30770,57836,1.0
30770,63931,2.0
30770,47048,1.0
30771,32694,1.0
30771,42141,1.0
30771,55405,1.0
30771,50711,1.0
30771,31330,1.0
30772,47683,1.0
30772,33005,1.0
30773,70173,1.0
30773,37308,1.0
30775,63931,1.0
30775,64682,1.0
30777,37750,1.0
30780,39009,1.0
30780,32693,1.0
30780,46987,1.0
30780,62992,1.0
30780,35609,1.0
30780,35353,4.0
30782,68922,1.0
30782,34219,1.0
30783,49092,1.0
30786,49986,1.0
30787,51573,1.0
30789,55608,1.0
30789,52176,1.0
30790,66866,1.0
30790,71065,1.0
30791,65367,1.0
30791,48445,1.0
30793,34955,1.0
30794,39851,1.0
30796,46629,1.0
30797,54231,1.0
30799,61018,1.0
30800,32907,1.0
30801,34955,1.0
30802,58199,1.0
30803,32351,1.0
30804,40390,1.0
30804,60799,1.0
30804,51647,1.0
30804,48786,1.0
30804,67254,1.0
30804,55053,1.0
30804,44710,1.0
30804,42240,1.0
30804,63261,1.0
30805,63735,1.0
30807,64367,1.0
30810,35724,2.0
30810,39290,2.0
30811,62374,1.0
30811,68829,1.0
30811,67195,1.0
30812,39497,1.0
30813,31233,1.0
30815,60498,1.0
30816,69060,1.0
30817,45454,1.0
30820,35724,2.0
30820,39290,2.0
30821,48309,1.0
30822,48212,1.0
30823,57006,1.0
30824,41765,1.0
30824,31509,1.0
30824,64506,1.0
30824,67380,2.0
30825,50117,1.0
30826,70286,1.0
30826,37530,1.0
30826,68403,1.0
30826,62373,1.0
30826,42272,1.0
30826,49479,1.0
30826,46998,1.0
30826,69941,1.0
30826,48082,1.0
30826,50023,1.0
30826,34358,1.0
30826,59397,1.0
30826,65327,1.0
30826,43551,1.0
30826,64810,1.0
30826,38292,1.0
30826,45159,1.0
30826,56430,1.0
30826,63527,1.0
30826,53742,1.0
30826,39725,1.0
30826,58616,1.0
30826,63027,1.0
30826,43228,1.0
30826,59973,1.0
30826,66776,1.0
30826,44550,1.0
30826,56208,1.0
30826,56571,1.0
30826,62287,1.0
30826,58327,1.0
30826,49462,1.0
30826,58541,1.0
30826,62728,1.0
30826,70616,1.0
30826,62099,1.0
30826,38159,1.0
30826,36812,1.0
30826,60962,1.0
30826,31658,1.0
30826,41515,1.0
30826,34291,1.0
30826,66184,1.0
30826,41721,1.0
30827,41487,1.0
30828,36233,1.0
30829,47392,1.0
30830,64168,1.0
30831,42447,1.0
30831,67380,1.0
30832,47017,1.0
30833,70070,1.0
30834,60687,2.0
30836,35724,2.0
30838,32310,1.0
30838,45909,1.0
30839,36665,1.0
30841,62992,1.0
30842,67929,1.0
30843,69360,1.0
30844,46516,1.0
30845,69868,2.0
30845,37690,1.0
30845,70587,1.0
30845,37610,1.0
30845,50089,1.0
30845,46861,2.0
30845,55206,1.0
30845,63486,1.0
30845,53648,1.0
30845,54439,1.0
30845,43556,1.0
30845,60452,2.0
30845,60175,1.0
30845,64057,1.0
30845,68219,1.0
30845,67320,1.0
30845,65176,1.0
30845,59234,1.0
30845,47100,1.0
30845,62913,2.0
30845,70412,1.0
30845,58358,1.0
30845,34620,1.0
30845,71476,1.0
30845,65261,1.0
30845,31368,1.0
30845,47195,1.0
30845,60875,1.0
30845,32504,1.0
30845,68686,1.0
30845,40240,1.0
30845,63243,1.0
30846,62374,1.0
30846,68829,1.0
30846,67195,1.0
30847,54722,1.0
30848,58685,1.0
30849,51048,1.0
30849,60687,1.0
30849,32907,1.0
30850,66453,1.0
30850,55046,1.0
30850,41093,1.0
30850,40058,1.0
30852,46987,1.0
30854,33949,1.0
30855,34024,1.0
30856,34026,1.0
30856,50858,1.0
30856,62992,1.0
30857,62865,1.0
30858,58525,1.0
30861,52249,1.0
30862,46012,1.0
30862,58416,1.0
30862,64372,1.0
30862,54194,1.0
30863,48813,1.0
30864,40331,1.0
30865,34955,1.0
30865,51891,2.0
30865,34026,1.0
30867,70806,1.0
30869,59413,1.0
30869,44753,1.0
30869,46987,1.0
30869,68935,1.0
30872,71336,1.0
30873,58139,1.0
30874,65629,1.0
30876,57805,1.0
30877,57805,1.0
30878,62637,1.0
30878,52420,1.0
30878,59757,1.0
30879,71525,1.0
30883,58139,1.0
30885,35724,2.0
30886,47399,1.0
30886,50872,1.0
30887,34955,1.0
30888,32147,1.0
30890,31003,1.0
30890,48938,1.0
30891,57805,1.0
30892,45837,1.0
30892,64184,1.0
30892,47100,1.0
30893,44753,1.0
30894,55931,1.0
30895,59107,1.0
30895,35724,2.0
30896,40474,1.0
30897,31697,1.0
30899,68245,1.0
30899,34982,1.0
30899,51121,1.0
30899,65629,1.0
30899,71340,1.0
30900,43347,1.0
30900,65146,1.0
30902,44344,1.0
30903,60687,1.0
30904,62374,1.0
30904,68829,1.0
30904,67195,1.0
30905,60255,1.0
30906,34219,1.0
30908,62374,1.0
30908,68829,1.0
30908,67195,1.0
30910,68895,1.0
30910,60687,1.0
30910,58141,1.0
30910,46077,1.0
30910,71362,1.0
30910,67469,1.0
30910,58968,1.0
30910,35539,1.0
30910,51156,1.0
30911,46750,1.0
30911,61420,1.0
30912,54455,1.0
30914,61959,1.0
30915,40271,1.0
30916,61328,1.0
30916,35868,1.0
30916,57272,1.0
30917,43433,1.0
30919,45454,1.0
30920,63931,1.0
30920,71065,1.0
30921,64002,2.0
30923,68116,1.0
30923,53845,3.0
30924,45454,1.0
30927,30927,1.0
30927,64006,2.0
30928,60948,1.0
30929,47017,1.0
30929,35414,1.0
30930,71065,1.0
30931,31697,1.0
30932,44753,1.0
30933,41085,1.0
30933,31125,1.0
30935,59724,1.0
30936,31328,2.0
30937,42044,1.0
30938,60255,1.0
30940,64804,1.0
30941,37879,1.0
30944,57805,1.0
30945,62865,1.0
30946,63435,1.0
30946,65590,1.0
30946,45804,1.0
30947,66910,1.0
30948,68177,1.0
30948,59423,1.0
30950,50117,1.0
30951,31328,1.0
30952,36749,1.0
30952,37488,1.0
30952,45296,1.0
30952,69401,1.0
30953,54455,1.0
30954,46987,1.0
30955,34219,1.0
30955,67480,1.0
30955,30955,1.0
30955,45447,1.0
30956,41877,1.0
30956,66046,1.0
30957,57805,1.0
30958,57805,1.0
30959,41414,2.0
30959,64461,1.0
30959,67858,1.0
30960,49603,1.0
30962,61492,1.0
30964,35539,1.0
30964,57805,1.0
30965,49188,1.0
30965,35843,1.0
30965,68015,1.0
30965,36940,2.0
30965,64643,1.0
30965,52131,1.0
30965,39557,1.0
30965,68160,1.0
30965,51891,2.0
30965,69896,1.0
30965,31953,1.0
30965,45246,1.0
30966,58139,1.0
30967,60255,1.0
30968,70070,2.0
30971,40634,1.0
30971,38896,1.0
30971,37256,1.0
30971,64784,1.0
30971,39802,1.0
30971,54789,1.0
30971,68622,1.0
30971,32102,4.0
30971,53396,2.0
30971,53938,1.0
30971,39896,1.0
30971,62640,1.0
30971,62821,1.0
30971,30971,1.0
30971,41139,1.0
30971,69960,1.0
30971,63855,1.0
30971,66756,1.0
30971,60676,6.0
30971,45519,3.0
30971,63932,1.0
30971,52403,1.0
30971,36164,1.0
30971,54013,2.0
30971,36226,1.0
30971,70032,1.0
30971,65114,1.0
30971,57635,1.0
30971,50663,1.0
30971,61278,1.0
30971,67829,1.0
30971,56891,2.0
30971,54978,1.0
30971,31863,1.0
30971,50112,1.0
30972,40331,1.0
30973,62374,1.0
30973,68829,1.0
30973,67195,1.0
30974,58139,1.0
30976,39044,1.0
30976,37750,1.0
30978,58585,1.0
30979,48635,1.0
30980,57805,1.0
30981,58139,1.0
30982,68848,1.0
30983,71065,1.0
30986,63855,1.0
30988,63931,1.0
30988,47100,1.0
30988,35724,2.0
30988,39290,2.0
30989,57805,1.0
30990,31125,1.0
30995,56372,1.0
30997,38801,1.0
30998,60506,1.0
30998,39358,1.0
30998,60687,3.0
30998,32063,1.0
30998,48212,3.0
30998,50133,1.0
30998,31993,1.0
30998,45357,2.0
30998,59655,1.0
30998,35724,7.0
31000,61959,1.0
31001,68166,1.0
31003,69868,1.0
31003,36975,1.0
31003,36405,1.0
31003,34124,1.0
31003,41947,1.0
31003,49292,1.0
31003,48644,1.0
31003,32584,1.0
31003,61021,1.0
31003,71021,1.0
31003,49957,1.0
31003,53940,2.0
31003,64588,1.0
31003,59785,1.0
31003,55153,1.0
31003,34620,1.0
31003,64906,2.0
31003,47543,1.0
31003,62169,1.0
31003,56038,1.0
31003,36232,1.0
31003,71072,1.0
31003,45908,1.0
31003,55324,1.0
31003,65501,2.0
31003,58286,1.0
31003,35910,1.0
31003,32356,1.0
31003,59827,1.0
31003,43122,1.0
31003,31398,1.0
31003,66060,1.0
31003,32992,1.0
31003,49859,1.0
31003,48170,5.0
31003,69413,1.0
31003,59966,1.0
31003,49872,1.0
31003,64333,1.0
31003,40398,1.0
31003,63876,1.0
31003,46426,1.0
31003,71172,1.0
31003,37666,1.0
31003,34254,1.0
31003,59589,1.0
31003,44295,1.0
31003,40974,1.0
31003,43188,1.0
31003,43190,1.0
31003,47063,1.0
31003,70008,1.0
31003,64459,1.0
31003,58913,1.0
31003,59612,1.0
31003,35668,2.0
31003,39337,1.0
31003,64474,1.0
31003,42392,1.0
31003,39889,1.0
31003,56162,1.0
31003,40464,1.0
31003,59483,1.0
31003,32057,1.0
31003,47100,1.0
31003,52766,1.0
31003,67271,1.0
31003,52769,1.0
31003,34322,1.0
31003,59496,1.0
31003,42054,1.0
31003,63419,2.0
31003,67288,1.0
31003,65687,1.0
31003,63426,1.0
31003,51104,1.0
31003,54129,1.0
31003,32574,1.0
31003,51113,1.0
31003,68961,1.0
31003,60653,1.0
31003,68362,1.0
31003,50544,1.0
31003,60656,1.0
31003,52327,1.0
31003,36620,1.0
31003,42156,1.0
31003,37193,1.0
31003,52337,1.0
31003,50566,1.0
31003,42742,1.0
31003,65058,1.0
31003,43827,1.0
31003,59822,1.0
31003,44944,2.0
31003,50007,1.0
31003,65660,1.0
31003,37787,1.0
31003,43307,1.0
31003,37362,1.0
31003,47182,1.0
31003,64569,1.0
31003,39645,1.0
31003,67354,1.0
31003,41651,1.0
31003,39438,1.0
31003,44178,1.0
31003,64035,1.0
31003,36418,1.0
31003,34430,1.0
31003,48932,1.0
31003,47550,1.0
31003,49866,2.0
31003,38373,2.0
31003,64047,1.0
31003,66601,1.0
31003,47223,1.0
31003,55161,1.0
31003,43128,1.0
31003,49492,1.0
31003,42261,1.0
31003,33600,1.0
31003,57975,1.0
31003,50086,1.0
31003,38937,1.0
31003,36730,2.0
31003,54984,1.0
31003,35895,1.0
31003,63561,1.0
31003,31090,1.0
31003,42831,1.0
31003,42292,1.0
31003,59113,1.0
31003,31234,1.0
31003,38969,1.0
31003,36187,1.0
31003,48430,1.0
31003,55234,1.0
31003,38445,1.0
31003,60457,1.0
31003,44138,1.0
31003,51843,1.0
31003,63821,1.0
31003,60822,1.0
31003,69712,1.0
31003,32599,1.0
31003,52416,2.0
31003,34783,2.0
31003,63625,1.0
31003,49059,1.0
31003,43449,1.0
31003,63070,1.0
31003,48475,1.0
31003,36823,1.0
31003,64177,1.0
31003,42164,1.0
31003,69178,1.0
31003,54707,1.0
31003,68070,1.0
31003,48496,1.0
31003,54714,1.0
31003,33971,1.0
31003,62536,1.0
31003,46260,1.0
31003,32339,1.0
31003,59557,1.0
31003,46231,1.0
31003,66410,1.0
31003,31755,1.0
31003,64207,1.0
31003,46813,1.0
31003,59748,1.0
31003,32905,1.0
31003,54971,1.0
31003,58675,1.0
31003,40180,1.0
31003,68830,1.0
31003,54252,1.0
31003,50477,1.0
31003,39696,1.0
31003,32349,1.0
31003,49674,1.0
31003,55403,1.0
31003,59234,1.0
31003,34628,1.0
31003,53059,1.0
31003,66272,1.0
31003,62849,1.0
31003,67584,1.0
31003,49145,1.0
31003,68697,1.0
31003,55364,1.0
31003,62621,1.0
31003,34072,1.0
31003,48569,1.0
31003,67601,1.0
31003,58735,1.0
31003,54229,1.0
31003,46332,1.0
31003,40799,1.0
31003,66871,1.0
31003,45236,1.0
31003,55390,1.0
31003,50869,1.0
31003,39513,1.0
31003,42571,1.0
31003,49192,1.0
31003,52764,1.0
31003,47979,1.0
31003,60991,1.0
31003,54834,1.0
31003,56543,1.0
31003,65963,1.0
31004,35724,1.0
31004,39290,1.0
31005,70067,1.0
31006,39497,1.0
31007,47900,1.0
31007,68303,1.0
31007,51891,1.0
31007,44941,1.0
31007,65128,1.0
31007,43823,1.0
31008,68391,1.0
31008,63724,1.0
31008,59380,1.0
31008,40524,1.0
31011,64531,1.0
31011,59335,1.0
31011,69167,1.0
31011,31525,1.0
31011,64367,1.0
31011,41358,1.0
31011,52837,1.0
31012,32907,1.0
31013,40331,1.0
31014,62374,1.0
31014,68829,1.0
31014,67195,1.0
31015,60255,1.0
31016,31328,1.0
31017,40375,1.0
31018,62865,1.0
31018,52146,1.0
31018,48554,1.0
31019,40545,1.0
31019,71065,1.0
31020,62374,1.0
31020,68829,1.0
31020,67195,1.0
31021,36561,1.0
31021,64426,1.0
31021,47450,1.0
31021,52269,1.0
31021,46905,1.0
31021,48569,1.0
31021,59589,1.0
31021,48089,1.0
31021,67325,1.0
31021,59155,1.0
31021,69050,1.0
31021,32313,1.0
31022,48212,1.0
31022,58302,1.0
31023,52580,1.0
31024,34089,1.0
31024,35724,1.0
31024,45357,1.0
31025,54455,2.0
31025,63931,1.0
31026,39009,1.0
31026,63931,1.0
31026,47048,1.0
31026,61486,1.0
31026,31525,1.0
31026,32907,1.0
31026,67614,1.0
31026,48212,1.0
31027,52580,1.0
31028,62023,1.0
31028,48657,1.0
31028,51753,1.0
31029,68160,1.0
31030,53191,1.0
31031,68537,1.0
31034,32907,1.0
31035,32907,1.0
31036,58139,1.0
31038,39055,1.0
31041,51121,1.0
31042,35724,2.0
31043,52249,1.0
31045,60255,1.0
31046,51891,1.0
31046,40376,2.0
31050,58139,1.0
31052,32147,1.0
31053,46516,1.0
31054,58685,1.0
31055,40944,1.0
31056,60687,1.0
31057,48919,1.0
31057,46048,1.0
31057,36848,1.0
31057,43727,1.0
31058,62865,1.0
31059,57534,1.0
31059,39009,1.0
31059,46987,1.0
31059,43596,1.0
31059,52131,1.0
31059,57753,1.0
31060,52837,1.0
31061,68909,1.0
31061,50872,1.0
31062,53417,1.0
31063,39423,1.0
31063,42905,1.0
31064,32693,1.0
31065,57805,1.0
31066,39851,1.0
31068,62180,1.0
31070,39284,1.0
31071,35724,1.0
31073,52131,1.0
31073,51892,1.0
31073,57714,1.0
31074,52146,1.0
31077,52146,1.0
31079,57278,1.0
31080,42714,1.0
31081,32907,1.0
31082,70070,1.0
31084,54455,1.0
31084,59196,2.0
31084,60687,1.0
31084,50335,1.0
31084,33655,1.0
31084,65821,1.0
31084,35724,3.0
31084,39290,2.0
31085,68537,1.0
31086,51536,1.0
31086,69201,3.0
31086,45094,1.0
31086,51013,1.0
31086,66988,1.0
31087,57318,1.0
31087,61499,1.0
31087,32836,1.0
31088,57805,1.0
31089,57805,1.0
31090,34219,1.0
31090,39511,1.0
31090,49460,1.0
31090,39290,1.0
31090,67317,1.0
31090,34802,1.0
31091,44112,1.0
31092,51679,1.0
31092,46078,1.0
31092,56729,1.0
31092,43121,1.0
31092,49056,1.0
31092,53648,1.0
31092,66162,2.0
31092,54123,1.0
31092,38613,1.0
31092,44503,1.0
31092,47161,3.0
31092,68499,1.0
31092,63180,1.0
